unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
454,object,car,0.27583331645578346,red-c,21004512.0,3884535.0,212775.0,0.0086226558047342,car,5354795.0,3527443.0,1920327.0,0.27583331645578346,wheel,1513439.0,2899689.0,120673.0,0.028112816558356464,auto_showroom-s,301056.0,1156502.0,58494.0,0.04180938112909774,,24924928.0,110076.0,101685.0,0.004078277745533998
168,object,train,0.25998959485285084,black-c,139916835.0,3853669.0,1124445.0,0.007882762467345839,train,1646804.0,3172694.0,994468.0,0.25998959485285084,coach,689166.0,2369638.0,341721.0,0.12576759708849528,train_station-outdoor-s,137984.0,470962.0,29330.0,0.050602467840777335,interlaced,1630720.0,331031.0,22896.0,0.011809031619177297
292,object,dog,0.23842540311958127,black-c,139916835.0,3858229.0,928256.0,0.006498262110274105,dog,3793935.0,3586642.0,1420931.0,0.23842540311958127,head,4946761.0,3535108.0,1042402.0,0.14011783371039888,chicken_coop-outdoor-s,188160.0,24038.0,1912.0,0.009092378950572074,matted,1593088.0,44903.0,7266.0,0.004455686887733983
385,scene,closet-s,0.23345379850725964,red-c,21004512.0,3824768.0,173173.0,0.007023533763866291,apparel,217035.0,1811710.0,135931.0,0.07181424059627624,drawer,540514.0,649647.0,10641.0,0.009021466359196961,closet-s,990976.0,1185172.0,411876.0,0.23345379850725964,pleated,1505280.0,1011893.0,150804.0,0.06372801536869356
384,part,wheel,0.23343591155650012,black-c,139916835.0,3842770.0,1039890.0,0.0072862393258002235,bicycle,1152271.0,2888627.0,602213.0,0.17512886466774363,wheel,1513439.0,2303088.0,722303.0,0.23343591155650012,garage-indoor-s,815360.0,573489.0,116699.0,0.09173367920449632,spiralled,1605632.0,188302.0,24369.0,0.013771181052970646
110,scene,art_gallery-s,0.23343449179324022,pink-c,18491188.0,3767543.0,188379.0,0.008535387201799046,painting,2207098.0,1689832.0,340576.0,0.09576549466110516,screen,677188.0,651434.0,53159.0,0.04167819842676738,art_gallery-s,953344.0,1012589.0,372064.0,0.23343449179324022,paisley,1555456.0,1159972.0,220304.0,0.08829380824359831
386,object,bus,0.23152289638839896,red-c,21004512.0,3786658.0,173486.0,0.00704721045245361,bus,1628191.0,3445139.0,953772.0,0.23152289638839896,coach,689166.0,2552241.0,212614.0,0.07019760016613878,bus_depot-outdoor-s,163072.0,626613.0,44684.0,0.05997844298195572,,24924928.0,189514.0,170197.0,0.006823096870640903
257,object,bus,0.215524795067614,blue-c,61494563.0,3771663.0,441226.0,0.006806417277284998,bus,1628191.0,2831736.0,790790.0,0.215524795067614,coach,689166.0,1545495.0,41502.0,0.01892338859152483,greenhouse-outdoor-s,150528.0,1040670.0,49491.0,0.043348249594685855,gauzy,1630720.0,279668.0,14069.0,0.007419110392291592
484,object,water,0.2054420631373638,blue-c,61494563.0,3893498.0,685305.0,0.01059158901979384,water,5655946.0,3587397.0,1575332.0,0.2054420631373638,torso,7669375.0,1235140.0,53305.0,0.006022340448368076,canal-urban-s,150528.0,969112.0,41362.0,0.03835930993676955,,24924928.0,455419.0,346511.0,0.013841706081321296
193,scene,skyscraper-s,0.20325523747354998,blue-c,61494563.0,3808079.0,692193.0,0.01071332904682337,skyscraper,1270392.0,2470317.0,546924.0,0.17124634250583556,body,1291612.0,329034.0,27933.0,0.01753799962705145,skyscraper-s,4402944.0,1930633.0,1069875.0,0.20325523747354998,chequered,1530368.0,1113770.0,122668.0,0.04864939896171678
204,scene,staircase-s,0.19166293556817637,black-c,139916835.0,3908750.0,866399.0,0.006060463998444982,stairway,494268.0,970624.0,179233.0,0.1394094390503236,fire escape,51663.0,266205.0,10566.0,0.03438311498135383,staircase-s,865536.0,654212.0,244431.0,0.19166293556817637,lined,1568000.0,128515.0,9088.0,0.005385714463499754
220,scene,highway-s,0.1878767856102961,grey-c,159331282.0,3830531.0,1484710.0,0.009183180378980442,road,12902886.0,3731837.0,1611819.0,0.10729077414060557,wheel,1513439.0,1211519.0,42812.0,0.015961845477464688,highway-s,4076800.0,2165072.0,987226.0,0.1878767856102961,potholed,1580544.0,182720.0,41130.0,0.02388315891794715
318,part,screen,0.1819790776531336,black-c,139916835.0,3830901.0,1407264.0,0.009886604844193576,tvmonitor,1019561.0,1968934.0,423844.0,0.1652638117233105,screen,677188.0,1403133.0,320289.0,0.1819790776531336,office-s,1542912.0,880569.0,92608.0,0.03973103639709242,,24924928.0,79382.0,77335.0,0.0031024622923559717
247,object,airplane,0.18176827121831984,blue-c,61494563.0,3830443.0,754705.0,0.011688113394422616,airplane,1293178.0,3295991.0,705862.0,0.18176827121831984,body,1291612.0,2502110.0,367611.0,0.10729687391914623,landing_deck-s,338688.0,704735.0,128155.0,0.14001909823133768,,24924928.0,181359.0,161909.0,0.006490801253893763
445,object,car,0.1783085497509639,black-c,139916835.0,3748717.0,1225777.0,0.008605580849871463,car,5354795.0,3055169.0,1272645.0,0.1783085497509639,wheel,1513439.0,2032211.0,167193.0,0.049487976315815176,auto_showroom-s,301056.0,1580050.0,65783.0,0.03623762823475492,,24924928.0,189974.0,120183.0,0.00480833571283598
