unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
36,part,wheel,0.03078408441893987,green-c,63326720.0,3206139.0,480805.0,0.007279183172714054,motorbike,1440771.0,3042140.0,119011.0,0.02727170650106556,wheel,1513439.0,1518633.0,90552.0,0.03078408441893987,beach-s,990976.0,1011415.0,52617.0,0.02698620455498945,potholed,1580544.0,274560.0,35140.0,0.019308074225644022
154,scene,kitchen-s,0.03044430759454143,brown-c,182265724.0,2997669.0,979415.0,0.005314705112345686,door,5745972.0,1296836.0,140737.0,0.02039054654755073,drawer,540514.0,783110.0,17590.0,0.01346825580344769,kitchen-s,9006592.0,1163578.0,300476.0,0.03044430759454143,sprinkled,1718528.0,16953.0,1484.0,0.0008558261634824051
38,scene,airplane_cabin-s,0.030092738526496833,pink-c,18491188.0,3018080.0,103489.0,0.004834629003691013,dog,3793935.0,1186914.0,126424.0,0.02604304320285101,head,4946761.0,851289.0,128658.0,0.022693438732054514,airplane_cabin-s,275968.0,361269.0,18616.0,0.030092738526496833,freckled,1555456.0,196232.0,27019.0,0.015666194498770488
471,object,person,0.03005650295038189,black-c,139916835.0,2933731.0,903414.0,0.006364439069548926,person,14523849.0,1679461.0,472804.0,0.03005650295038189,arm,2299112.0,1140213.0,86375.0,0.025760897120446175,television_studio-s,200704.0,502085.0,19020.0,0.0278164116828929,studded,1593088.0,112683.0,9796.0,0.0057760285381565175
349,scene,window_seat-s,0.02975957623754343,black-c,139916835.0,2966809.0,711749.0,0.005006256686667924,bed,5899566.0,1352644.0,130046.0,0.01825933803265412,footboard,366693.0,778121.0,15165.0,0.013424523900786882,window_seat-s,577024.0,844452.0,41080.0,0.02975957623754343,chequered,1530368.0,100062.0,4266.0,0.0026233516422697833
72,scene,lobby-s,0.029737948449749942,black-c,139916835.0,3123403.0,708251.0,0.004976049410453323,building,35246027.0,2219326.0,879532.0,0.024040242256692834,balcony,317196.0,826660.0,21698.0,0.01933595803799465,lobby-s,815360.0,1732465.0,73579.0,0.029737948449749942,,24924928.0,142905.0,141395.0,0.0056724911918822896
270,scene,nursery-s,0.029524845846935075,red-c,21004512.0,3106620.0,133241.0,0.00555682732897568,bedclothes,1008092.0,1422398.0,45722.0,0.01917251489453062,hair,989801.0,864949.0,29237.0,0.0160157720049104,nursery-s,827904.0,506144.0,38258.0,0.029524845846935075,chequered,1530368.0,127458.0,11380.0,0.006911857418949665
508,scene,church-outdoor-s,0.02916096166237113,pink-c,18491188.0,2897377.0,209766.0,0.009904527636340475,person,14523849.0,1624623.0,393742.0,0.024991986533568013,hand,398768.0,861170.0,34542.0,0.028188438676150403,church-outdoor-s,225792.0,796453.0,28965.0,0.02916096166237113,freckled,1555456.0,80484.0,6501.0,0.0039897167061792435
179,scene,plaza-s,0.02867897568548761,white-c,72511065.0,3266364.0,478305.0,0.006352065928416378,building,35246027.0,3064709.0,926029.0,0.024770262342834463,coach,689166.0,1254968.0,27281.0,0.014232181601823405,plaza-s,439040.0,1291663.0,48251.0,0.02867897568548761,,24924928.0,287444.0,280111.0,0.011234881585749484
467,object,building,0.02828018022819554,white-c,72511065.0,3252703.0,458341.0,0.006086427210617902,building,35246027.0,2626876.0,1041596.0,0.02828018022819554,shop window,233888.0,996248.0,10405.0,0.008530569445230137,cockpit-s,539392.0,1513178.0,44730.0,0.022277671527611762,meshed,1756160.0,494357.0,50250.0,0.02283813737150991
66,scene,hospital-s,0.028116328666856354,green-c,63326720.0,3183931.0,437984.0,0.006628822777806138,fence,2236367.0,2635488.0,118493.0,0.024928250783340298,coach,689166.0,940646.0,37866.0,0.02378598269036764,hospital-s,175616.0,1399816.0,43084.0,0.028116328666856354,,24924928.0,284260.0,243137.0,0.00973870477153155
85,scene,rope_bridge-s,0.027088484151369187,grey-c,159331282.0,3108344.0,733079.0,0.004533390970249337,boat,1245134.0,1042705.0,45883.0,0.020465611278722685,stern,184796.0,318349.0,8505.0,0.0171943231441048,rope_bridge-s,188160.0,469039.0,17333.0,0.027088484151369187,spiralled,1605632.0,396430.0,31031.0,0.01574353726552246
466,object,toilet,0.02702343513474441,orange-c,30348501.0,2998625.0,191105.0,0.005763809837133352,toilet,310112.0,1274085.0,41684.0,0.02702343513474441,headboard,500152.0,842159.0,30654.0,0.02337043907058019,bedroom-s,19167232.0,1102252.0,457284.0,0.023080929932062063,,24924928.0,43391.0,38920.0,0.0015612089164283502
138,scene,bus_interior-s,0.02592394129785607,black-c,139916835.0,3035633.0,909469.0,0.006402772444983367,bus,1628191.0,1370580.0,34830.0,0.011751246060565983,column,193649.0,460164.0,6223.0,0.009609475130869839,bus_interior-s,351232.0,805171.0,29221.0,0.02592394129785607,,24924928.0,168462.0,158104.0,0.006340572953524575
342,scene,excavation-s,0.025923300256335463,yellow-c,34166024.0,3183301.0,559870.0,0.015218219459896865,train,1646804.0,1840786.0,79359.0,0.023284513285631168,crosswalk,241792.0,894411.0,14763.0,0.013164324440005707,excavation-s,150528.0,911674.0,26840.0,0.025923300256335463,zigzagged,1618176.0,265860.0,19998.0,0.010728322062103885
243,part,screen,0.0257994498499401,red-c,21004512.0,2929032.0,119594.0,0.005022014407521641,tvmonitor,1019561.0,978494.0,46475.0,0.02381403785650601,screen,677188.0,551571.0,30904.0,0.0257994498499401,corridor-s,1530368.0,523818.0,47626.0,0.023735148712223906,interlaced,1630720.0,70259.0,8650.0,0.005111299280459059
326,part,headboard,0.02531927547985942,orange-c,30348501.0,2885103.0,283481.0,0.008603336624873904,fireplace,390206.0,781859.0,19863.0,0.017239164660363373,headboard,500152.0,448012.0,23414.0,0.02531927547985942,hotel_room-s,2207744.0,671867.0,51682.0,0.01827556490986867,interlaced,1630720.0,33665.0,8452.0,0.005104071239597254
35,scene,childs_room-s,0.024658120658575495,red-c,21004512.0,3057228.0,142084.0,0.005940051980680658,bed,5899566.0,1005905.0,155627.0,0.023056384710520718,headboard,500152.0,628009.0,14155.0,0.012706394759094655,childs_room-s,965888.0,872404.0,44238.0,0.024658120658575495,chequered,1530368.0,20998.0,6841.0,0.004429193441349282
374,scene,corridor-s,0.023092489118943186,yellow-c,34166024.0,3019851.0,578819.0,0.015811678491709356,cat,4163987.0,1010534.0,61920.0,0.012111252178685566,ear,784263.0,603919.0,22672.0,0.01660332037114338,corridor-s,1530368.0,349899.0,42440.0,0.023092489118943186,spiralled,1605632.0,117159.0,9686.0,0.005654060901112308
284,scene,classroom-s,0.021530641564716974,white-c,72511065.0,3095972.0,348075.0,0.004625030571109923,desk,916228.0,889899.0,31309.0,0.01764068203049552,top,381885.0,469999.0,15007.0,0.017932145345134348,classroom-s,639744.0,622352.0,26601.0,0.021530641564716974,potholed,1580544.0,33518.0,2250.0,0.0013959444401704416
212,object,ground,0.021407523800650582,green-c,63326720.0,3209133.0,497803.0,0.007538123854353664,ground,7897548.0,2835199.0,224946.0,0.021407523800650582,wheel,1513439.0,1358140.0,47604.0,0.016857089740525324,football_field-s,125440.0,1207702.0,22674.0,0.01730221569698764,,24924928.0,285979.0,259974.0,0.01041940996755512
330,object,rock,0.020487448860613003,black-c,139916835.0,3308118.0,760828.0,0.005340488351014685,rock,1616496.0,1893093.0,70459.0,0.020487448860613003,torso,7669375.0,1088495.0,155082.0,0.018026946613121236,dolmen-s,163072.0,756302.0,18407.0,0.02043027103101445,stratified,1568000.0,285038.0,29408.0,0.016126078206653762
95,object,plant,0.020432162251973886,green-c,63326720.0,3054290.0,803903.0,0.01225889699586778,plant,3760075.0,1346640.0,102252.0,0.020432162251973886,fire escape,51663.0,349216.0,6012.0,0.015225379684805258,rope_bridge-s,188160.0,766681.0,17811.0,0.01900792930856002,veined,1806336.0,666951.0,46599.0,0.019202715800300658
294,scene,bathroom-s,0.01849732789206447,grey-c,159331282.0,3212411.0,1237374.0,0.007670958011260551,fence,2236367.0,1558387.0,54982.0,0.014701965788288697,pot,422616.0,720879.0,9021.0,0.007951702727431391,bathroom-s,9257472.0,656086.0,180044.0,0.01849732789206447,grooved,1505280.0,199004.0,12094.0,0.007146951583451031
244,scene,home_office-s,0.01818372761251203,yellow-c,34166024.0,2905681.0,246079.0,0.006682276086766319,book,615007.0,917168.0,17527.0,0.01157166549587759,hair,989801.0,614629.0,15272.0,0.009610120579577362,home_office-s,1317120.0,457113.0,31686.0,0.01818372761251203,freckled,1555456.0,34146.0,5155.0,0.003253501063778088
235,scene,ice_cream_parlor-s,0.015269548371240137,orange-c,30348501.0,2871123.0,258320.0,0.007837068581995421,tvmonitor,1019561.0,637910.0,17099.0,0.010423855076775268,screen,677188.0,357541.0,13024.0,0.012747319431734207,ice_cream_parlor-s,150528.0,270818.0,6337.0,0.015269548371240137,chequered,1530368.0,106362.0,19424.0,0.012010095801289304
